1;63.9541015625;84.813720703125;148.93432617188
10;113.765625;83.82080078125;134.10302734375
100;127.42626953125;99.343017578125;33.897705078125
101;74.91650390625;90.15625;52.60107421875
102;113.51538085938;96.583251953125;44.145751953125
103;110.97607421875;98.100830078125;75.65234375
104;94.894287109375;70.365234375;46.477783203125
105;117.79052734375;104.26147460938;82.180419921875
106;102.00122070312;89.216796875;61.8212890625
107;68.505615234375;125.6328125;155.60083007812
108;66.694580078125;136.34448242188;185.08984375
109;72.077880859375;135.26879882812;170.72241210938
11;103.6884765625;71.053466796875;97.876220703125
110;154.333984375;161.05322265625;155.69384765625
111;104.66284179688;140.8505859375;166.02075195312
112;94.93701171875;65.318359375;96.5537109375
113;65.21923828125;72.943359375;112.3740234375
114;73.5390625;71.997314453125;71.25146484375
115;56.05810546875;77.37158203125;102.1005859375
116;125.28955078125;193.23559570312;167.3251953125
117;47.177001953125;111.53686523438;86.521240234375
118;100.27783203125;165.93481445312;139.169921875
119;64.951904296875;140.78686523438;109.32177734375
12;92.795166015625;55.06298828125;131.4384765625
120;62.685302734375;46.317626953125;60.4228515625
121;71.0771484375;40.217529296875;64.30126953125
122;119.31469726562;119.55712890625;192.14013671875
123;86.956787109375;72.21630859375;83.09423828125
124;56.677001953125;87.873046875;123.99462890625
125;49.9775390625;75.58203125;108.46337890625
126;57.74609375;94.605224609375;124.51782226562
127;58.30322265625;99.840576171875;137.96508789062
128;81.395263671875;95.3955078125;47.477783203125
129;86.55712890625;117.71533203125;80.0986328125
13;91.212646484375;70.7275390625;117.58862304688
130;88.081298828125;101.46508789062;56.346435546875
131;46.845703125;118.79760742188;111.85424804688
132;67.02734375;97.315673828125;122.11694335938
133;98.05419921875;120.92358398438;140.37768554688
134;72.79150390625;41.022705078125;63.1572265625
135;113.58666992188;139.16088867188;184.22631835938
136;133.72509765625;130.36669921875;122.87158203125
137;135.90600585938;119.921875;154.18359375
138;135.341796875;91.023681640625;156.72314453125
139;114.12719726562;53.608642578125;134.4453125
14;107.03198242188;50.027099609375;28.68994140625
140;80.26220703125;62.427978515625;121.00366210938
141;88.78857421875;84.192138671875;138.00537109375
142;64.306396484375;48.7998046875;106.08203125
143;116.34204101562;92.467041015625;115.96313476562
144;68.931640625;55.552001953125;131.396484375
145;44.3740234375;35.965087890625;70.551513671875
146;42.18603515625;8.46630859375;116.52075195312
147;70.023193359375;75.3583984375;150.98657226562
148;58.251708984375;88.89794921875;113.25268554688
149;82.513427734375;77.04052734375;81.479736328125
15;94.269287109375;22.70068359375;14.07080078125
150;80.804443359375;84.118896484375;100.58813476562
151;67.49609375;71.345458984375;104.45825195312
152;113.380859375;71.632080078125;34.503173828125
153;84.744384765625;59.93017578125;58.33935546875
154;95.708984375;61.547119140625;40.553955078125
155;113.32666015625;77.9033203125;46.023193359375
156;159.01025390625;168.09399414062;92.79248046875
157;93.4560546875;159.28100585938;134.40454101562
158;85.621826171875;127.82006835938;79.824462890625
159;79.6806640625;113.13159179688;69.522216796875
16;90.784423828125;24.266845703125;10.951416015625
160;80.899658203125;47.10693359375;29.161865234375
161;98.27099609375;28.146240234375;11.197998046875
162;122.3828125;71.272705078125;55.92431640625
163;142.8232421875;69.5400390625;24.963623046875
164;139.7861328125;57.173583984375;13.071044921875
165;109.97045898438;72.7001953125;40.411376953125
166;135.53125;107.55883789062;82.055419921875
167;113.83374023438;77.63037109375;52.464111328125
168;111.33959960938;74.7978515625;37.105224609375
169;70.509521484375;44.722412109375;11.060546875
17;84.015869140625;21.47998046875;1.473876953125
170;68.911865234375;47.251220703125;14.715087890625
171;68.911865234375;47.251220703125;14.715087890625
172;176.9853515625;95.422119140625;61.7958984375
173;143.79174804688;110.85620117188;52.786865234375
174;104.57421875;68.3681640625;66.58544921875
175;102.8427734375;52.310791015625;41.90673828125
176;109.21875;69.799072265625;69.561279296875
177;161.78833007812;59.810546875;63.21435546875
178;121.74169921875;137.00366210938;63.9287109375
179;94.48388671875;76.71435546875;30.297607421875
18;87.94580078125;109.30834960938;137.9072265625
180;83.02392578125;80.720947265625;2.292236328125
181;98.5927734375;95.324462890625;18.517822265625
182;104.1416015625;104.80639648438;156.85424804688
183;90.7705078125;72.414306640625;160.04174804688
184;105.61987304688;76.150634765625;187.45678710938
185;160.04174804688;90.7705078125;72.414306640625
186;71.74658203125;53.836181640625;167.05737304688
187;102.2724609375;97.30029296875;68.0302734375
188;77.07470703125;75.91015625;50.9248046875
189;130.513671875;129.42456054688;82.3046875
19;52.565673828125;63.854736328125;81.13232421875
190;136.34228515625;141.78515625;70.7626953125
191;126.91528320312;73.743896484375;80.413330078125
192;105.86743164062;139.34423828125;130.62133789062
193;67.88037109375;76.21875;85.946044921875
194;130.35009765625;91.824951171875;102.68896484375
195;94.105712890625;64.07373046875;126.7265625
