11779,0;11629,98
11775,0;11630
11781,0;11606,8
11792,0;11586,46
11796,0;11586,47
11799,0;11586
11813,0;11586,01
11818,0;11586,01
11815,0;11586
11803,0;11586
11788,0;11586,00013
11793,0;11586,00013
11789,0;11586,00013
11778,0;11586
11794,0;11584
11775,0;11584
11780,0;11584
11779,0;11600
11779,0;11583,99
11778,0;11555,00001
11776,0;11599,98
11773,0;11557,02
11773,0;11599,96
11775,0;11600
11778,0;11555
11773,0;11590
11776,0;11589,99
11775,0;11589,99
11774,0;11589,97
11773,0;11555,08013
11772,0;11589,95
11781,0;11589,98
11810,0;11590
11845,0;11590
11848,0;11555,5
11828,0;11590
11847,0;11555,52
11833,0;11589,96
11810,0;11555,53013
11803,0;11556,02
11808,0;11589,92
11810,0;11500
11816,0;11589,88
11814,0;11576,90017
11813,0;11576,90017
11816,0;11569,98
11811,0;11569,98
11792,0;11520,9852
11754,0;11528,74
11734,0;11503,02
11675,0;11504,02
11595,0;11505
11604,0;11567,99
11647,0;11562,5
11676,0;11445,00001
11683,0;11520,64029
11660,0;11520,64029
11636,0;11520,64029
11669,0;11520,64029
11680,15257873;11570
11692,0;11520,63028
11702,0;11600
11683,0;11600
11654,0;11600
11669,74087882;11599,99
11672,0;11521,02
11691,0;11630
11672,0;11640
11670,0;11611
11678,0;11525,12
11696,0;11525,12
11696,0;11520,99
11694,0;11500
11690,0;11520,99
11690,0;11600
11693,0;11500,1
11691,74742636;11598,97999
11691,0;11479,4098
11677,0;11479,4098
11659,0;11559
11541,0;11449,99
11495,0;11447,00021
11539,0;11447,00021
11563,0;11400
11578,0;11400,01
11583,0;11439,98
11581,0;11499,99
11593,0;11499,99
11602,0;11499,98999
11621,14348989;11499,99
11654,0;11459,56104
11597,0;11520
11618,0;11435
11611,0;11450
11627,0;11450,02001
11600,0;11451
11584,0;11451
11586,0;11425,01
11580,0;11411,1
11568,0;11411,11
11596,0;11411,2
11593,0;11419,408
11599,0;11460
11608,0;11459,98
11611,0;11459,98
11600,0;11412
11594,0;11480
11593,96312215;11413
11597,0;11413
11595,97210585;11415,01
11589,70880372;11478,96
11586,0;11478,96
11574,0;11418
11582,0;11419,01
11607,0;11475,97
11651,0;11475,97
11659,0;11454,77
11667,0;11450,01
11685,0;11456
11685,0;11456
11682,0;11455
11684,0;11455
11705,0;11422,00009
11725,0;11517,99
11728,0;11423,01
11738,0;11422,00009
11740,73710794;11469,53
11723,0;11517,99
11711,04469421;11420
11700,04529859;11420,01
11707,0;11425
11700,0;11419
11700,0;11515,97
11700,0;11500
11696,0;11500
11702,0;11433,33333
11686,0;11555
11676,0;11499,42
11680,0;11437,79777
11694,0;11435
11691,0;11599,96
11687,0;11529,99
11691,0;11470,12
11688,0;11470,12
11692,0;11470,12
11698,0;11500,03
11697,0;11435,6
11703,0;11489,85856
11698,0;11560
11702,0;11558,99
11700,0;11559
11700,0;11555
11700,0;11555
11696,0;11555
11695,0;11552,98997
11686,0;11552,98997
11661,0;11552,98997
11651,17383875;11465,15001
11640,0;11549,96
11634,0;11548
11615,0;11440
11620,0;11485,8574
11618,0;11498,98999
11585,0;11498,99
11617,0;11496,99
11636,0;11490
11663,0;11440,03
11682,0;11440,1
11662,0;11529,2
11676,0;11488,97999
11680,0;11528,7
11674,0;11430,00001
11677,0;11499,98
11698,0;11499,96
11688,0;11527,89999
11672,0;11499,99
11672,0;11499,99
11670,0;11551,99999
11655,0;11499,98012
11656,0;11551,6
11655,0;11499,98012
11651,0;11499,98012
11655,0;11499,98012
11652,0;11521,96851
11654,0;11499,99024
11675,0;11540,9
11664,0;11540,8
11669,0;11540
11659,0;11540,4
11657,0;11540,4
11668,0;11540,4
11654,0;11539,8
11661,0;11539,69
11660,0;11558,99
11656,0;11548,03
11657,0;11557,97
11655,0;11557,97
11659,0;11579,96
11656,0;11579,93999
11634,0;11579,96
11630,0;11579,95
11659,0;11579,97999
11658,0;11525
11671,0;11589,98
11676,0;11589,96
11681,0;11559,048
11672,0;11589,93999
11676,0;11589,93999
11686,0;11570
11688,0;11569,98
11682,0;11567,99
11687,0;11567,99
11686,0;11567,99
11688,0;11567,96
11683,0;11566,99
11683,0;11530,18
11688,0;11554,72084
11684,0;11554,72084
11682,0;11589,96
11683,0;11584,99
11688,0;11585
11690,0;11589,94
11698,0;11543,43
11711,0;11543,43
11713,0;11550
11715,0;11589,89999
11717,0;11560
11715,0;11590
11715,0;11598,99999
11712,0;11591
11716,0;11591
11725,0;11591,02
11714,0;11600
11710,0;11600
11714,0;11638,89
11724,0;11638,88
11715,0;11638,88
11696,0;11650,1
11688,0;11651,2
11682,0;11652,1
11682,0;11652,1
11697,0;11653,02
11696,0;11670
11689,0;11700
11683,0;11700
11684,0;11699,99
11702,0;11698,97
11719,0;11654,1
11735,0;11654,1
11723,0;11698,91
11732,0;11698,91
11740,0;11698,91
11763,0;11645,61278
11741,0;11697,559
11750,0;11697,549
11733,0;11572,22
11735,0;11696,95
11724,0;11574,2
11716,0;11696,94
11720,0;11650
11717,0;11650,01
11721,0;11650,01
11720,0;11650
11718,0;11665,352
11739,0;11589,72
11739,0;11688,9
11735,0;11687,99
11732,0;11686,99
11721,0;11567,5
11715,0;11567,5
11676,0;11674
11655,0;11645
11676,0;11640
11689,0;11605,08
11690,0;11570,01
11690,0;11600
11690,0;11667,99999
11699,0;11603,35
11710,0;11600
11698,0;11663,98
11706,0;11663,98
11714,0;11661
11720,0;11668,04
11719,0;11663,99
11705,0;11663,99
11710,0;11611,03
11716,11506472;11660
11701,81587848;11659,98999
11717,0;11654,99
11717,0;11655
11697,0;11654
11716,0;11611,35
11715,0;11652,88
11702,0;11652,7
11706,0;11652,6
11700,0;11652,5
11718,0;11652,58
11748,96774056;11652,58
11758,0;11652,58
11747,0;11652,58
11757,0;11658
11742,0;11658
11750,0;11658
11750,0;11658
11750,0;11665
11750,0;11665
11767,0;11658,06
11759,0;11665
11757,0;11668,04001
11776,0;11668,04001
11781,0;11653
11787,0;11668,04014
11792,0;11670
11774,0;11679,9
11760,0;11653
11760,0;11653
11743,0;11653
11750,0;11685
11745,0;11685
11754,0;11685
11750,0;11665,99
11745,0;11665,99
11734,0;11653
11742,0;11653
11741,0;11653
11740,0;11653
11733,0;11686
11735,0;11650,1
11731,0;11653,01
11734,0;11684,96
11736,0;11670,96
11728,0;11685,99
11714,0;11655,04
11716,0;11670
11714,0;11670
11691,0;11670
11683,93252301;11670
11699,0;11670
11691,0;11670
11705,0;11670
11719,0;11670
11718,0;11670
11724,0;11653
11721,0;11653
11699,0;11653,01
11713,0;11653,01
11716,0;11650,1
11712,0;11699,06
11711,0;11650,1
11716,0;11650
11710,0;11650
11711,0;11650,11
11714,0;11650,11
11705,0;11670,1
11703,0;11670,1
11703,0;11670,1
11702,0;11658,22
11679,43815693;11670,1
11691,0;11670,11
11683,0;11670,1
11700,0;11698,9398
11703,0;11699,04
11701,0;11620,01
11694,0;11620,01
11704,0;11670
11709,0;11670
11713,0;11698,04
11711,0;11698,04
11704,0;11698
11703,0;11698
11698,0;11698,04
11682,0;11670
11697,0;11697
11709,83426434;11696,99
11715,0;11698,04
11717,0;11670
11728,0;11670
11717,0;11677,4754
11724,0;11621,06
11725,0;11621,1
11728,0;11621,11
11730,0;11621,11
11733,0;11621,11
11734,0;11621,11
11727,0;11621,11
11730,0;11621,24
11728,0;11674,98
11730,0;11674,98
11734,0;11698
11730,0;11625,01001
11729,0;11630,01
11730,0;11666,52
11722,0;11683,77
11719,0;11660,198
11719,0;11660,198
11716,0;11660,198
11703,0;11625
11705,0;11625,198
11713,0;11625,198
11720,0;11622,00002
11721,0;11622,00002
11722,0;11622,00002
11722,0;11660,168
11715,0;11642,4699
11726,0;11642,4699
11741,0;11657
11735,0;11657
11737,0;11657
11739,0;11657
11739,0;11657
11737,0;11622,0002
11733,0;11622,00021
11705,0;11622,00021
11711,0;11653,33
11728,0;11641,8
11721,0;11653,32
11702,0;11622,0002
11684,0;11653,32
11690,0;11653,32
11689,0;11653,32
11689,0;11653,32
11635,0;11653,32
11622,0;11653,32
11634,0;11653,32
11634,0;11653,32
11633,0;11622,00013
11638,0;11622,00013
11640,0;11698,98
11649,0;11698,98
11666,0;11698,98
11639,0;11698,93998
11662,0;11698,93998
11670,0;11698,94011
11660,0;11698,94011
11654,0;11699,34
11650,0;11653,33
11650,0;11653,33
11666,90124104;11653,36
11659,0;11653,36
11655,0;11653,36
11669,0;11653,52
11673,0;11653,52
11671,0;11697,98
11670,0;11697,98
11670,0;11697,98
11656,0;11697,98
11651,0;11677,783
11669,0;11677,783
11675,0;11654,13
11686,0;11630,95998
11688,0;11601,01
11690,0;11601,02
11681,0;11601,02
11675,0;11601,02
11664,0;11601,02
11650,0;11697,78
11669,0;11697,78
11678,0;11697,78
11675,0;11697,78
11671,86869828;11697,78
11665,0;11697,78
11667,0;11697,54
11659,0;11697,54
11650,0;11697,54
11665,0;11697,54
11671,0;11697,54
11662,0;11697,54
11650,0;11697,54
11655,0;11697,54
11667,0;11697,54
11670,0;11697,36
11649,0;11697,3
11641,0;11697,3
11646,0;11696,28
11666,0;11631,05001
11672,0;11631,05001
11672,0;11631,05001
11675,0;11696,22
11674,0;11696,22
11665,0;11696,28
11653,0;11696,27
11666,0;11696,27
11661,0;11666,23506
11662,0;11650
11675,0;11650
11653,0;11650
11653,0;11670
11650,0;11670
11642,0;11679
11647,0;11679
11648,0;11679
11646,0;11633,12
11643,0;11633,12
11597,0;11666,9
11612,0;11670
11615,0;11670
11607,0;11670
11605,0;11670
11615,0;11666,81
11613,0;11633,24
11602,0;11633,24
11586,0;11665,99
11571,0;11665,98
11583,0;11645,20875
11595,0;11645,20875
11599,0;11633,34
11599,0;11633,34
11590,0;11640,28188
11610,0;11646,75244
11622,0;11646,75244
11647,0;11635,0825
11638,0;11635,0825
11635,0;11635,0825
11639,0;11635,0825
11637,0;11664,98
11639,0;11666
11639,0;11666
11645,0;11665,4307
11655,0;11665,316
11652,0;11664,9
11665,0;11664,9
11670,0;11664,9
11669,0;11664,9
11650,0;11664,9
11650,0;11666,7
11673,0;11666,7
11666,0;11666,7
11675,0;11666,7
11680,0;11664,9
11690,0;11664,9
11702,0;11664,9
11708,0;11700,00001
11711,0;11700,00001
11717,0;11664,94001
11715,0;11664,94001
11736,0;11664,94001
11739,0;11666,9
11737,0;11666,9
11731,0;11690
11734,0;11700
11732,0;11700
11737,0;11700
11801,0;11700
11790,0;11705,01
11809,0;11705,01
11801,0;11664,94003
11790,0;11704,94999
11774,0;11664,95003
11762,0;11664,95003
11790,7328537;11717
11786,0;11717
11791,0;11717
11786,0;11717
11781,0;11792,92787
11781,0;11795
11777,0;11717
11798,0;11794,97
11780,0;11794,95999
11800,0;11794,95999
11834,0;11820,00001
11800,0;11822,59175
11837,0;11820,00003
11809,0;11820,00003
11807,0;11775,19001
11808,0;11770,02
11801,0;11747,3715
11783,0;11747,3715
11812,0;11721
11829,0;11770
11833,0;11770
11825,0;11770
11819,0;11770
11831,0;11770
11831,0;11770
11835,0;11819
11848,0;11726,85007
11855,0;11664,93
11837,0;11664,91001
11840,0;11601
11844,0;11800
11802,0;11601,02
11815,0;11818
11795,0;11603
11793,0;11623,92306
11798,89367631;11817,96
11800,0;11817,96
11812,0;11817,96
11785,0;11817,98
11787,0;11623,96
11790,0;11623,96
11782,0;11623,96
11786,0;11726,85007
11797,0;11726,85007
11786,0;11786,9
11784,0;11786,9
11774,0;11786,9
11768,0;11786
11776,0;11748,879
11777,0;11748,879
11780,0;11748,879
11789,0;11784,98
11791,0;11784,98
11793,0;11784,89
11792,0;11771
11812,0;11763,66719
11826,0;11763,66719
11837,0;11763,66719
11836,0;11784,9
11814,0;11770,45
11808,0;11746,9
11803,0;11746,9
11807,0;11746,9
11820,0;11784,9
11816,0;11784,9
11811,0;11726,89
11812,0;11726,88
11820,0;11726,88
11835,0;11726,88
11833,0;11750,715
11841,0;11750,715
11852,0;11750,715
11866,0;11784,8
11882,0;11784,8
11843,0;11750,02
11860,39552787;11784,78
11893,0;11784,78
11908,0;11784,78
11939,0;11784,78
11933,0;11784,78
11933,0;11784,78
11903,0;11784,78
11916,0;11784,8
11927,0;11784,8
11905,0;11870
11933,0;11819,74981
11942,0;11930,00001
11952,0;11908,52601
11981,0;11908,52601
11994,0;11908,52601
11979,0;11978
11975,0;11978,00001
11993,0;11978,00001
11989,0;11978,00001
11986,0;11980
11996,0;11980
12053,0;11979,04613
12063,0;11979,04613
12033,0;11980
12039,0;11978,08
12050,0;11978,08
12073,0;11978,08001
12092,0;11978,06
12087,0;11980
12064,0;11990
12040,0;11998,98
12060,0;11980
12074,0;11999
12073,0;12036,6012
12109,0;12050,01001
12141,0;11980
12117,0;11980
12085,0;11980
12124,0;11990
12140,0;12099,98
12120,0;12090
12118,0;12043,91563
12104,0;12100
12112,0;12031,63093
12118,0;12100
12123,0;12100
12093,0;12100
12096,0;12099,99
12098,0;12100,03
12097,0;12150
12124,0;12100,02
12151,0;12100,02
12162,0;12099,999
12156,0;12100,02
12140,0;12100,02
12144,0;12100,02
12157,0;12100,02
12176,0;12100,02
12198,0;12100,02
12204,0;12011,62092
12207,15837708;12100,02
12209,0;12099,99
12185,0;12157,747
12180,0;12195
12200,0;11980
12220,0;11980
12209,0;11980
12152,0;12157,23498
12106,0;12179,15746
12109,0;12164,53932
12175,0;12194,95999
12159,0;12194,95999
12129,0;12100,12
12127,0;12100,12
12136,0;12193,98
12140,0;12180,08001
12151,53681201;12180,08001
12172,0;12140,877
12168,0;12147,6285
12151,0;12180,07001
12159,0;12180,06001
12182,0;12180,06001
12211,0;12179,16001
12216,0;12179,16001
12220,0;12179,16001
12195,0;12179,16001
12199,0;12179,16001
12194,0;12179,12999
12195,0;12179,12
12168,0;12179,12
12181,0;12179,12
12184,0;12179,12
12179,0;12179,12
12192,0;12179,16
12187,0;12179,16001
12199,0;12179,16001
12214,0;12179,16001
12216,0;12179,16001
12223,0;12157,741
12221,0;12179,16
12251,0;12179,18
12265,0;12160,07001
12247,0;12130,16002
12262,0;12160,07
12266,0;12179,18
12270,0;12179,18
12269,0;12130,18
12278,0;12130,19
12262,0;12170,2
12226,0;12144,86302
12228,0;12170,2
12219,0;12170,2
12219,0;12170,2
12221,0;12170,2
12237,0;12170,17
12240,0;12149,60819
12236,0;12203,99913
12237,0;12221,02002
12233,0;12244,98
12231,0;12244,98
12209,0;12244,98
12201,0;12179,18002
12155,0;12130,26
12114,0;12242
12157,0;12241,99
12185,0;12241,98
12180,0;12244,94
12155,0;12244,94
12185,0;12200,98
12190,0;12200,98
12192,0;12200,98
12195,0;12200,98
12211,0;12200,98
12205,0;12200,98
12202,0;12200,96
12208,0;12230,327
12209,0;12244,93999
12215,0;12222,96132
12217,0;12244,92
12200,0;12244,92
12203,0;12244,89
12202,0;12200
12220,0;12200
12220,0;12244,9
12229,0;12250
12195,0;12250
12210,0;12250
12208,0;12210,07
12208,0;12210,03
12203,0;12255,16002
12190,0;12250
12188,0;12298,93
12182,0;12298,93
12188,0;12298,93
12188,0;12298,94
12175,0;12298,94
12179,0;12266,86308
12163,0;12257,821
12158,0;12295,93
12175,0;12215,04
12165,0;12215,04
12167,0;12295,93
12149,0;12295,93
12194,0;12295,93
12182,0;12215,16
12200,0;12215,16
12194,0;12215,16
12192,0;12255,97
12196,0;12290,05
12192,0;12290,05
12200,0;12297,98
12212,0;12275,4982
12200,0;12275,4982
12193,24444992;12288,20719
12176,6646692;12300
12160,0;12215,14
12157,0;12215,14
12153,0;12215,14
12159,0;12215,14
12145,0;12215,14
12133,0;12215,14
12143,0;12296
12141,0;12296
12143,0;12247,98072
12151,0;12247,98072
12133,0;12215,14
12129,0;12215,14
12135,0;12215,14
12127,0;12280
12149,42645801;12280
12137,0;12276,99
12140,0;12276,99
12140,0;12215,18
12139,9522976;12215,18
12141,0;12250,04108
12143,0;12270,17999
12142,0;12215,23014
12155,0;12215,23014
12150,0;12270,17998
12149,0;12215,24015
12143,0;12215,24015
12143,0;12215,24015
12147,0;12215,24015
12146,0;12215,24015
12147,0;12215,24015
12151,0;12215,24015
12152,0;12200,02
12152,0;12215,24015
12156,0;12215,24015
12158,0;12215,24015
12158,0;12215,24015
12160,0;12215,24015
12134,0;12215,24015
12134,0;12265
12154,0;12260,23014
12160,0;12200,02
12172,0;12200
12183,0;12200
12185,0;12200,02
12206,0;12269,95
12217,0;12269,95
12224,0;12269,95
12238,0;12269,95
12213,0;12269,92
12235,0;12269,92
12229,95682151;12269,92
12240,0;12269,92
12245,0;12210,09004
12249,0;12210,08
12270,0;12210,08
12283,0;12310,1
12285,0;12344,98998
12258,0;12310,15
12259,0;12344,98998
12277,0;12344,97998
12298,0;12344,95998
12332,0;12344,95998
12336,0;12369
12330,0;12369,00002
12342,0;12399
12341,0;12400,06
12350,0;12400,1
12342,0;12427,59
12341,0;12427,59
12331,0;12370,02
12343,0;12370,03
12330,0;12399,98
12335,0;12486,97
12337,0;12487,8
12337,0;12487,8
12349,0;12449,99
12367,0;12420,1
12378,0;12490
12381,0;12421,11
12375,0;12489,95
12385,0;12450
12399,0;12489,88
12396,0;12489,88
12360,0;12451,1
12354,0;12451,1
12349,0;12479,99
12344,0;12462,47109
12360,0;12480
12360,0;12455
12359,0;12488,85
12353,0;12456,03
12352,0;12456,03
12335,0;12488,85
12336,0;12487
12325,0;12486,97
12339,0;12470
12346,0;12470
12351,0;12469,99
12346,0;12486,98
12358,0;12489,95
12368,0;12489,95
12372,0;12489,85
12381,0;12481,3652
12399,0;12481,3652
12398,0;12481,3652
12400,0;12489,95
12392,0;12474,7345
12403,0;12499,99
12425,0;12495
12430,0;12499,99
12448,0;12500,1
12443,0;12539,04
12448,0;12500,11
12456,0;12495,02
12462,0;12538,98
12450,0;12539
12448,0;12517,7533
12417,0;12500
12344,0;12588,9247
12370,0;12519,95
12390,0;12490
12398,0;12421,01
12378,0;12455,01
12373,0;12550
12379,0;12550,01
12407,0;12550,02
12434,0;12567,13
12441,0;12550,01
12462,0;12584,99
12455,0;12673,04
12466,0;12550,07
12450,0;12550,06001
12454,0;12648,95998
12426,0;12648,96999
12420,0;12585,02001
12405,0;12585,04001
12396,0;12585,04001
12400,0;12600
12400,0;12637
12406,0;12600
12422,0;12600
12397,0;12640,9
12380,0;12600,04
12375,0;12590
12357,0;12600,05
12357,0;12560
12363,0;12560
12387,0;12551,05
12395,0;12550,08
12375,0;12555,02
12372,0;12600,04
12370,0;12618,99
12369,0;12618,99
12365,0;12618,99
12380,0;12607,99
12390,0;12555,15001
12400,0;12555,17001
12380,0;12500
12380,0;12500
12376,0;12499,99
12379,0;12500
12453,0;
12458,0;
12468,0;
;
12468,0;
12463,0;
12427,0;
;12483,71527
;12483,71527
12447,0;12500
12435,0;12461,01
12440,0;12500
12444,0;12462
12441,0;12462
12432,0;12499,97
12425,0;12544,7
;12544,7
12426,0;12549,99
12433,0;12549,97
;12500,00014
;12550,14
12369,0;12500,00014
12386,0;12500,01014
;12539,98014
12369,0;12500,1
12382,0;12500,1
;12588,95
12390,0;12500,15001
12400,0;12588,91
12404,0;12500,02
12417,0;12588,86
12433,0;12588,86
12435,0;12589
12440,0;12589
12467,0;12629,97
12484,0;12629,97
12469,0;12680
12485,0;12686
;12686
12457,0;12680,7777
12466,0;12635,01
;12635,04
;12635,04
12475,0;12636,04
12476,0;12636,04
;12680
12477,0;12680,01
;12690
12484,0;12671,8421
;12671,8421
12497,0;12685
12488,0;12685
12493,0;12685
12493,0;12685
12491,0;12660,1
;12680
12497,0;12680
12496,0;12685,1
12500,0;12680
;12680
12499,0;12680
12500,0;12680
;12680
12451,0;12666,12
12444,0;12700
12455,0;12700
12471,0;12700,02
12470,0;12708,537
12467,0;12700
12470,0;12670
12482,0;12700
12500,0;12700
;12697
12517,0;12666
12520,0;12699
;12699
12527,0;12667
12517,0;12697
;12677
12521,0;12670
;12669,03533
12471,0;12685,55513
12496,0;12667,02
12517,0;12650,97
12500,0;12697
12512,0;12696,97
12511,0;12696,97
12533,0;12719
12525,0;12719
12493,0;12745,4
;12697,01
;12747,01
;12747,97
12550,0;12696,98
12557,0;12748
12572,0;12748
12577,0;12748
12574,0;12700,01
12585,0;12697,35
12586,0;12697,4
12596,0;12700,05
12620,0;12700,0005
12609,0;12788,94
12599,0;12787,99
12609,0;12730,0005
12632,0;12730,0005
;12730,0005
;12787,96
12673,0;12750
12680,0;12800,1
12694,0;12825
12699,0;12890,50633
12659,0;12820
12653,0;12800
12666,0;12800
12669,0;12800
;12890,50631
;12800
12685,0;12850
;12890
12673,0;12850,04001
12674,0;12890
12679,0;12889,99
12689,0;12850,08
12704,0;12800,37
12724,0;12860
12739,0;12889,99
12746,0;12990
12750,0;12981,17574
;12957,80962
12785,0;12957,81962
12792,0;12960
12800,0;12900,1
12810,0;12937,95231
;12937,95231
12810,0;12996,96
;12996,97
12800,0;12938,24
12454,0;13015,8
12317,0;12950
12302,0;12938,24
12361,0;12890,1
12392,0;12801
12493,0;12897,5
12500,0;12850,1
12585,0;12850,1
12610,0;12850
12578,0;12839
;12790
;12838
12500,0;12837,02
12548,0;12777,23
12548,0;12730
12517,0;12731,1
12550,0;12832
;12831,98
12545,0;12733
;12733
12587,28028426;12799
12590,0;12799
12596,73995944;12741,1
12611,0;12762,8619
12628,0;12746
12635,0;12794,985
12639,0;12794,985
12638,0;12794,985
12664,0;12824,99
;12829,97
12665,0;12837,02
12665,0;12829,97
12641,67341654;12838
12640,0;12830
12650,0;12812,04
12652,0;12850,1
12649,0;12898,9
;12826,0002
12661,0;12826,0002
12650,0;12849,4
12639,0;12848,6
12642,0;12848,6
12600,0;12826,11002
12497,0;12847,6
12551,0;12811,02
12562,0;12835
12556,0;12811,03
12574,0;12811
12589,0;12837
12575,0;12811,02001
12589,0;12847,5
12590,0;12811,02001
12580,0;12811,02001
12585,0;12811,03001
;12811,03001
12570,0;12848,77
;12848,71
12583,0;12811,80004
12593,0;12893,9
12611,0;12897,98
12620,0;12875
12637,0;12897,97
12635,0;12898
12631,0;12850,02005
12645,90750273;12898
12647,08870089;12852,03005
12648,0;12852,03005
12647,0;12971,97
;12853,02003
12652,0;12854,00002
12633,0;12949,99
12632,0;12855,02
12632,0;12895,02
12614,0;12925
;12925
12615,0;12925
12615,0;12910,96
12626,0;12870,02
;12870,02
12635,0;12910,91
12602,0;12962,8
12600,0;12960
;12960
12645,0;12900
12660,0;12900
12678,0;12881,2403
12681,0;12922,909
12670,0;12960
12649,0;12959,99
;12959
12648,26989905;12925
12631,0;12958,99
12637,0;12925,02
12649,0;12950
12651,0;12881,5
12659,0;12950
;12881,5
12652,0;12948,99
;12882
12670,0;12882
12675,0;12928,879
12671,0;12928,879
12685,0;12928,9
12697,0;12945
12685,0;12928,9
12721,0;12928,9
12675,0;12900
12692,0;12900
12718,0;12945,999
12721,0;12917,41544
;12955,9498
12734,0;12955,9598
12733,0;12960
12722,0;12930
12727,0;12960
12714,0;12960
12720,0;12960
;12960
;12960
12640,0;12959
12648,0;12959
12647,0;12965
12650,0;12960
12650,0;12960
;12954,95
12663,0;12951
12654,0;12951
12649,0;12950,99999
12658,0;12941
12658,0;12972
12626,0;12955
12615,0;12972
12595,0;12972,99
12545,0;12973
12500,0;12801
12524,0;12800,99999
12538,0;12800,00002
12557,0;12850,1
12560,0;12884,73357
12565,0;12884,73357
12561,0;12960
12560,0;12960
12565,0;12850
12563,0;12954,9
12565,0;12954,9
12570,0;12954,9
12599,0;12949
12598,0;12949
12590,0;12903,93
12587,0;12948,97999
12590,0;12939,98
12590,0;12939,98
12611,0;12880,21
12622,0;12881
12625,0;12885
12620,0;12900
12621,0;12970,26
12624,0;12968
12625,0;12970,3
12626,0;12970,3
12650,0;12915
12656,0;12915,03001
12668,0;12917,02
12670,0;12930
12689,0;12970,3
12689,0;12930
12700,0;12930,02
12711,0;12970,3
12703,0;12935,00009
12686,0;12970,3
12670,0;12976,97999
12658,0;12978,9
12670,0;12943,04
12668,0;12943,05
12672,0;12978,89
12674,0;12979,99
12679,0;12980
12700,0;13000
12708,0;12998
;12980
;13000,91
12716,0;12996,0579
12718,0;12986,00001
12711,0;13029
12717,0;13029,96999
;13029
12711,0;13050
;13049
12719,0;13030
12728,0;13000,00001
12720,0;13048
12728,0;13048
12728,0;13078,98
12718,0;13048
12718,0;13037
12728,0;13079
12737,0;13076
12741,0;13023,08002
12742,0;13023,06
12735,0;13002
12720,0;13002
12741,0;13023,06
12719,0;13023,06001
12704,0;13023,06
12692,0;13023,06001
12608,93072584;13043,74
12623,0;13023,16001
12613,0;13023,16001
12619,0;13023,06
12627,0;13023,06
12637,0;13023,06
12620,0;13045,95
;13045,94
12622,0;13023,06
12625,0;13023,06
12624,0;13023,07
;12900
12630,0;12900
12628,0;12905
;12905
12624,0;13014,99
;13013,99
;12906
;12906,01001
12618,0;12906
12639,0;13010
12642,94071027;13008,78
12644,0;13007,76
12645,0;13008,65
;12999,99
12647,0;13007
12649,0;12922
12626,0;13000
12611,0;13000
12624,0;13000
12626,0;13000
12619,0;12998,98
12619,0;12970
12500,0;12960
12442,0;12960
12464,85451183;12887,90317
12465,0;12885
12482,0;12886,01
12498,0;12799,99999
;12865,3
12496,0;12860,11
12480,0;12799,99998
12447,16382987;12799,99998
12437,0;12799,99998
12416,0;12750,88889
12395,0;12790
;12700
12351,0;12740,5
;12650
12306,0;12635,99999
12332,0;12682,192
12332,0;12698,99
12333,0;12698,98
12295,0;12750,86
;12750,86
12223,0;12529,99999
12230,0;12740
12320,0;12600,9899
12355,0;12521
12355,0;12720
